"","WK_ID","WK","MESSSTELLE","ID_ABSCHNITT","QK","PARAMETER","DATUM","WERT","KOMMENTAR","EINHEIT","ABUNDANZART","METHODE","MESSPROGRAMM","EU_CD_LW"
"8136","8000158393","Tiefer See bei Potsdam","2833","2833","Diatomeen","Tabularia fasciculata",2009-08-28,0,NA,NA,"Zähldaten Taxa","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB8000158393"
"8137","8000158393","Tiefer See bei Potsdam","2833","2833a","Diatomeen","Tabularia fasciculata",2014-08-29,0,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB8000158393"
"8138","8000158393","Tiefer See bei Potsdam","2833","2833a","Diatomeen","Tabularia fasciculata",2014-08-29,0,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB8000158393"
"8139","8000158393","Tiefer See bei Potsdam","2834","2834","Diatomeen","Tabularia fasciculata",2009-08-28,0.169,NA,NA,"Abundanzen (alle)","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB8000158393"
"8140","8000158393","Tiefer See bei Potsdam","2834","2834","Diatomeen","Tabularia fasciculata",2009-08-28,1,NA,NA,"Zähldaten Taxa","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB8000158393"
"8141","8000158393","Tiefer See bei Potsdam","2834","2834a","Diatomeen","Tabularia fasciculata",2014-08-29,0,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB8000158393"
"8142","8000158393","Tiefer See bei Potsdam","2834","2834a","Diatomeen","Tabularia fasciculata",2014-08-29,0,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB8000158393"
"8143","8000158393","Tiefer See bei Potsdam","2835","2835a","Diatomeen","Tabularia fasciculata",2014-08-29,0.21,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB8000158393"
"8144","8000158393","Tiefer See bei Potsdam","2835","2835a","Diatomeen","Tabularia fasciculata",2014-08-29,1,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB8000158393"
"8145","8000158393","Tiefer See bei Potsdam","2834","2834a","Makrophyten","Typha angustifolia",2023-07-30,2,NA,"Häufigkeit nach Kohler (1978)","Form Em ohne cf (cf=0)","PHYLIB 5.3","Makrophyten 2023","DELW_DEBB8000158393"
"8146","8000158393","Tiefer See bei Potsdam","2835","2835a","Makrophyten","Typha angustifolium",2017-08-02,2,NA,"%","Deckungsgrad","MIB 2004","Makrophyten 2017","DELW_DEBB8000158393"
"8147","8000158393","Tiefer See bei Potsdam","2832","2832a","Makrophyten","Typha latifolia",2023-07-30,2,NA,"Häufigkeit nach Kohler (1978)","Form Em ohne cf (cf=0)","PHYLIB 5.3","Makrophyten 2023","DELW_DEBB8000158393"
"8148","8000158393","Tiefer See bei Potsdam","2831","2831b","Makrophyten","Vallisneria spiralis",2023-07-30,2,NA,"Häufigkeit nach Kohler (1978)","Form S ohne cf (cf=0)","PHYLIB 5.3","Makrophyten 2023","DELW_DEBB8000158393"
"8149","8000158393","Tiefer See bei Potsdam","2832","2832b","Makrophyten","Vallisneria spiralis",2023-07-30,2,NA,"Häufigkeit nach Kohler (1978)","Form S ohne cf (cf=0)","PHYLIB 5.3","Makrophyten 2023","DELW_DEBB8000158393"
"8150","80001585119","Templiner See bei Potsdam","2782","2782","Diatomeen","Achnanthes exigua",2009-09-09,0,NA,NA,"Abundanzen (alle)","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB80001585119"
"8151","80001585119","Templiner See bei Potsdam","2782","2782","Diatomeen","Achnanthes exigua",2009-09-09,0,NA,NA,"Zähldaten Taxa","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB80001585119"
"8152","80001585119","Templiner See bei Potsdam","2782","2782a","Diatomeen","Achnanthes exigua",2014-08-28,0,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001585119"
"8153","80001585119","Templiner See bei Potsdam","2782","2782a","Diatomeen","Achnanthes exigua",2014-08-28,0,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001585119"
"8154","80001585119","Templiner See bei Potsdam","2781","2781a","Diatomeen","Achnanthidium eutrophilum",2014-08-28,0.99,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001585119"
"8155","80001585119","Templiner See bei Potsdam","2781","2781a","Diatomeen","Achnanthidium eutrophilum",2014-08-28,5,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001585119"
"8156","80001585119","Templiner See bei Potsdam","2783","2783a","Diatomeen","Achnanthidium eutrophilum",2014-08-28,0.59,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001585119"
"8157","80001585119","Templiner See bei Potsdam","2783","2783a","Diatomeen","Achnanthidium eutrophilum",2014-08-28,3,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001585119"
"8158","80001585119","Templiner See bei Potsdam","2785","2785a","Diatomeen","Achnanthidium eutrophilum",2014-08-29,1.18,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001585119"
"8159","80001585119","Templiner See bei Potsdam","2785","2785a","Diatomeen","Achnanthidium eutrophilum",2014-08-29,6,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001585119"
"8160","80001585119","Templiner See bei Potsdam","2787","2787a","Diatomeen","Achnanthidium eutrophilum",2014-08-29,0.39,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001585119"
"8161","80001585119","Templiner See bei Potsdam","2787","2787a","Diatomeen","Achnanthidium eutrophilum",2014-08-29,2,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001585119"
"8162","80001585119","Templiner See bei Potsdam","2781","2781","Diatomeen","Achnanthidium minutissimum var. minutissimum",2009-09-09,5.161,NA,NA,"Abundanzen (alle)","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB80001585119"
"8163","80001585119","Templiner See bei Potsdam","2781","2781","Diatomeen","Achnanthidium minutissimum var. minutissimum",2009-09-09,32,NA,NA,"Zähldaten Taxa","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB80001585119"
"8164","80001585119","Templiner See bei Potsdam","2782","2782","Diatomeen","Achnanthidium minutissimum var. minutissimum",2009-09-09,0.344,NA,NA,"Abundanzen (alle)","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB80001585119"
"8165","80001585119","Templiner See bei Potsdam","2782","2782","Diatomeen","Achnanthidium minutissimum var. minutissimum",2009-09-09,2,NA,NA,"Zähldaten Taxa","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB80001585119"
"8166","80001585119","Templiner See bei Potsdam","2783","2783","Diatomeen","Achnanthidium minutissimum var. minutissimum",2009-09-09,0,NA,NA,"Abundanzen (alle)","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB80001585119"
"8167","80001585119","Templiner See bei Potsdam","2783","2783","Diatomeen","Achnanthidium minutissimum var. minutissimum",2009-09-09,0,NA,NA,"Zähldaten Taxa","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB80001585119"
"8168","80001585119","Templiner See bei Potsdam","2783","2783a","Diatomeen","Achnanthidium minutissimum var. minutissimum",2014-08-28,0.59,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001585119"
"8169","80001585119","Templiner See bei Potsdam","2783","2783a","Diatomeen","Achnanthidium minutissimum var. minutissimum",2014-08-28,3,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001585119"
"8170","80001585119","Templiner See bei Potsdam","2785","2785","Diatomeen","Achnanthidium minutissimum var. minutissimum",2009-09-09,1.67,NA,NA,"Abundanzen (alle)","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB80001585119"
"8171","80001585119","Templiner See bei Potsdam","2785","2785","Diatomeen","Achnanthidium minutissimum var. minutissimum",2009-09-09,9,NA,NA,"Zähldaten Taxa","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB80001585119"
"8172","80001585119","Templiner See bei Potsdam","2785","2785a","Diatomeen","Achnanthidium minutissimum var. minutissimum",2014-08-29,0.59,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001585119"
"8173","80001585119","Templiner See bei Potsdam","2785","2785a","Diatomeen","Achnanthidium minutissimum var. minutissimum",2014-08-29,3,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001585119"
"8174","80001585119","Templiner See bei Potsdam","2786","2786","Diatomeen","Achnanthidium minutissimum var. minutissimum",2009-09-09,0.743,NA,NA,"Abundanzen (alle)","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB80001585119"
"8175","80001585119","Templiner See bei Potsdam","2786","2786","Diatomeen","Achnanthidium minutissimum var. minutissimum",2009-09-09,4,NA,NA,"Zähldaten Taxa","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB80001585119"
"8176","80001585119","Templiner See bei Potsdam","2787","2787","Diatomeen","Achnanthidium minutissimum var. minutissimum",2009-09-09,0,NA,NA,"Abundanzen (alle)","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB80001585119"
"8177","80001585119","Templiner See bei Potsdam","2787","2787","Diatomeen","Achnanthidium minutissimum var. minutissimum",2009-09-09,0,NA,NA,"Zähldaten Taxa","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB80001585119"
"8178","80001585119","Templiner See bei Potsdam","2787","2787a","Diatomeen","Achnanthidium minutissimum var. minutissimum",2014-08-29,0.2,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001585119"
"8179","80001585119","Templiner See bei Potsdam","2787","2787a","Diatomeen","Achnanthidium minutissimum var. minutissimum",2014-08-29,1,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001585119"
"8180","80001585119","Templiner See bei Potsdam","2788","2788","Diatomeen","Achnanthidium minutissimum var. minutissimum",2009-09-09,1.103,NA,NA,"Abundanzen (alle)","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB80001585119"
"8181","80001585119","Templiner See bei Potsdam","2788","2788","Diatomeen","Achnanthidium minutissimum var. minutissimum",2009-09-09,6,NA,NA,"Zähldaten Taxa","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB80001585119"
"8182","80001585119","Templiner See bei Potsdam","2788","2788a","Diatomeen","Achnanthidium minutissimum var. minutissimum",2014-08-29,0.19,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001585119"
"8183","80001585119","Templiner See bei Potsdam","2788","2788a","Diatomeen","Achnanthidium minutissimum var. minutissimum",2014-08-29,1,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001585119"
"8184","80001585119","Templiner See bei Potsdam","2786","2786","Diatomeen","Achnanthidium straubianum",2009-09-09,0.186,NA,NA,"Abundanzen (alle)","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB80001585119"
"8185","80001585119","Templiner See bei Potsdam","2786","2786","Diatomeen","Achnanthidium straubianum",2009-09-09,1,NA,NA,"Zähldaten Taxa","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB80001585119"
"8186","80001585119","Templiner See bei Potsdam","2786","2786a","Makrophyten","Acorus calamus",2017-08-02,4,NA,"%","Deckungsgrad","MIB 2004","Makrophyten 2017","DELW_DEBB80001585119"
"8187","80001585119","Templiner See bei Potsdam","2781","2781a","Diatomeen","Amphora",2014-08-28,1.19,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001585119"
"8188","80001585119","Templiner See bei Potsdam","2781","2781a","Diatomeen","Amphora",2014-08-28,6,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001585119"
"8189","80001585119","Templiner See bei Potsdam","2784","2784a","Diatomeen","Amphora",2014-08-29,0.2,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001585119"
"8190","80001585119","Templiner See bei Potsdam","2784","2784a","Diatomeen","Amphora",2014-08-29,1,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001585119"
"8191","80001585119","Templiner See bei Potsdam","2785","2785a","Diatomeen","Amphora",2014-08-29,2.56,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001585119"
"8192","80001585119","Templiner See bei Potsdam","2785","2785a","Diatomeen","Amphora",2014-08-29,13,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001585119"
"8193","80001585119","Templiner See bei Potsdam","2788","2788a","Diatomeen","Amphora",2014-08-29,0.39,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001585119"
"8194","80001585119","Templiner See bei Potsdam","2788","2788a","Diatomeen","Amphora",2014-08-29,2,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001585119"
"8195","80001585119","Templiner See bei Potsdam","2781","2781","Diatomeen","Amphora copulata",2009-09-09,1.774,NA,NA,"Abundanzen (alle)","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB80001585119"
"8196","80001585119","Templiner See bei Potsdam","2781","2781","Diatomeen","Amphora copulata",2009-09-09,11,NA,NA,"Zähldaten Taxa","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB80001585119"
"8197","80001585119","Templiner See bei Potsdam","2781","2781a","Diatomeen","Amphora copulata",2014-08-28,6.15,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001585119"
"8198","80001585119","Templiner See bei Potsdam","2781","2781a","Diatomeen","Amphora copulata",2014-08-28,31,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001585119"
"8199","80001585119","Templiner See bei Potsdam","2782","2782","Diatomeen","Amphora copulata",2009-09-09,6.024,NA,NA,"Abundanzen (alle)","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB80001585119"
"8200","80001585119","Templiner See bei Potsdam","2782","2782","Diatomeen","Amphora copulata",2009-09-09,35,NA,NA,"Zähldaten Taxa","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB80001585119"
"8201","80001585119","Templiner See bei Potsdam","2782","2782a","Diatomeen","Amphora copulata",2014-08-28,0,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001585119"
"8202","80001585119","Templiner See bei Potsdam","2782","2782a","Diatomeen","Amphora copulata",2014-08-28,0,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001585119"
"8203","80001585119","Templiner See bei Potsdam","2783","2783","Diatomeen","Amphora copulata",2009-09-09,1.036,NA,NA,"Abundanzen (alle)","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB80001585119"
"8204","80001585119","Templiner See bei Potsdam","2783","2783","Diatomeen","Amphora copulata",2009-09-09,6,NA,NA,"Zähldaten Taxa","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB80001585119"
"8205","80001585119","Templiner See bei Potsdam","2783","2783a","Diatomeen","Amphora copulata",2014-08-28,0,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001585119"
"8206","80001585119","Templiner See bei Potsdam","2783","2783a","Diatomeen","Amphora copulata",2014-08-28,0,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001585119"
"8207","80001585119","Templiner See bei Potsdam","2784","2784","Diatomeen","Amphora copulata",2009-09-09,2.128,NA,NA,"Abundanzen (alle)","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB80001585119"
"8208","80001585119","Templiner See bei Potsdam","2784","2784","Diatomeen","Amphora copulata",2009-09-09,16,NA,NA,"Zähldaten Taxa","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB80001585119"
"8209","80001585119","Templiner See bei Potsdam","2784","2784a","Diatomeen","Amphora copulata",2014-08-29,0.79,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001585119"
"8210","80001585119","Templiner See bei Potsdam","2784","2784a","Diatomeen","Amphora copulata",2014-08-29,4,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001585119"
"8211","80001585119","Templiner See bei Potsdam","2785","2785","Diatomeen","Amphora copulata",2009-09-09,3.896,NA,NA,"Abundanzen (alle)","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB80001585119"
"8212","80001585119","Templiner See bei Potsdam","2785","2785","Diatomeen","Amphora copulata",2009-09-09,21,NA,NA,"Zähldaten Taxa","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB80001585119"
"8213","80001585119","Templiner See bei Potsdam","2785","2785a","Diatomeen","Amphora copulata",2014-08-29,16.37,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001585119"
"8214","80001585119","Templiner See bei Potsdam","2785","2785a","Diatomeen","Amphora copulata",2014-08-29,83,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001585119"
"8215","80001585119","Templiner See bei Potsdam","2786","2786","Diatomeen","Amphora copulata",2009-09-09,11.524,NA,NA,"Abundanzen (alle)","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB80001585119"
"8216","80001585119","Templiner See bei Potsdam","2786","2786","Diatomeen","Amphora copulata",2009-09-09,62,NA,NA,"Zähldaten Taxa","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB80001585119"
"8217","80001585119","Templiner See bei Potsdam","2786","2786a","Diatomeen","Amphora copulata",2014-08-29,0.38,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001585119"
"8218","80001585119","Templiner See bei Potsdam","2786","2786a","Diatomeen","Amphora copulata",2014-08-29,2,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001585119"
"8219","80001585119","Templiner See bei Potsdam","2787","2787","Diatomeen","Amphora copulata",2009-09-09,0.177,NA,NA,"Abundanzen (alle)","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB80001585119"
"8220","80001585119","Templiner See bei Potsdam","2787","2787","Diatomeen","Amphora copulata",2009-09-09,1,NA,NA,"Zähldaten Taxa","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB80001585119"
"8221","80001585119","Templiner See bei Potsdam","2787","2787a","Diatomeen","Amphora copulata",2014-08-29,1.96,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001585119"
"8222","80001585119","Templiner See bei Potsdam","2787","2787a","Diatomeen","Amphora copulata",2014-08-29,10,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001585119"
"8223","80001585119","Templiner See bei Potsdam","2788","2788","Diatomeen","Amphora copulata",2009-09-09,11.213,NA,NA,"Abundanzen (alle)","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB80001585119"
"8224","80001585119","Templiner See bei Potsdam","2788","2788","Diatomeen","Amphora copulata",2009-09-09,61,NA,NA,"Zähldaten Taxa","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB80001585119"
"8225","80001585119","Templiner See bei Potsdam","2788","2788a","Diatomeen","Amphora copulata",2014-08-29,2.72,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001585119"
"8226","80001585119","Templiner See bei Potsdam","2788","2788a","Diatomeen","Amphora copulata",2014-08-29,14,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001585119"
"8227","80001585119","Templiner See bei Potsdam","2781","2781a","Diatomeen","Amphora inariensis",2014-08-28,1.19,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001585119"
"8228","80001585119","Templiner See bei Potsdam","2781","2781a","Diatomeen","Amphora inariensis",2014-08-28,6,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001585119"
"8229","80001585119","Templiner See bei Potsdam","2785","2785","Diatomeen","Amphora inariensis",2009-09-09,0,NA,NA,"Abundanzen (alle)","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB80001585119"
"8230","80001585119","Templiner See bei Potsdam","2785","2785","Diatomeen","Amphora inariensis",2009-09-09,0,NA,NA,"Zähldaten Taxa","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB80001585119"
"8231","80001585119","Templiner See bei Potsdam","2785","2785a","Diatomeen","Amphora inariensis",2014-08-29,1.97,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001585119"
"8232","80001585119","Templiner See bei Potsdam","2785","2785a","Diatomeen","Amphora inariensis",2014-08-29,10,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001585119"
"8233","80001585119","Templiner See bei Potsdam","2786","2786","Diatomeen","Amphora inariensis",2009-09-09,0.372,NA,NA,"Abundanzen (alle)","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB80001585119"
"8234","80001585119","Templiner See bei Potsdam","2786","2786","Diatomeen","Amphora inariensis",2009-09-09,2,NA,NA,"Zähldaten Taxa","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB80001585119"
"8235","80001585119","Templiner See bei Potsdam","2786","2786a","Diatomeen","Amphora inariensis",2014-08-29,0.38,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001585119"
