"","WK_ID","WASSERKÖRPER","ORT","MESSSTELLE","JAHR","PARAMETER","BESCHREIBUNG","METHODE","KOMPONENTE","EINHEIT","X_WERT","Y_WERT","WERT","EXPERTENURTEIL","KOMMENTAR","EU_CD_LW"
"2378","80001585119","Templiner See bei Potsdam",NA,"S_0303","1993","Chl_MW","Jahresmittelwert Chl-a in µg/l","nicht bekannt","Chemie (See und FG)",NA,NA,NA,"120,06",NA,NA,"DELW_DEBB80001585119"
"2379","80001585119","Templiner See bei Potsdam",NA,"S_0303","2000","Chl_MW","Jahresmittelwert Chl-a in µg/l","nicht bekannt","Chemie (See und FG)",NA,NA,NA,"79,53",NA,NA,"DELW_DEBB80001585119"
"2380","80001585119","Templiner See bei Potsdam",NA,"2781","2023","Bew. Makrophyten (dezimal)","Bew. Makrophyten (dezimal)","PHYLIB 5.3","Makrophyten",NA,"362774","5802625","5,49",NA,NA,"DELW_DEBB80001585119"
"2381","80001585119","Templiner See bei Potsdam",NA,"80001585119_HM","2023","MST G_PTSI",NA,"PhytoSee Online 8.0.3 (09.04.2024)","Phytoplankton",NA,"362862,484252","5801820,18745","2",NA,NA,"DELW_DEBB80001585119"
"2382","80001585119","Templiner See bei Potsdam",NA,"80001585119_HM","2023","MST Diff PTSI-RefTrophie","Differenz zwischen PTSI und Referenztrophiefür Messstelle und Jahr","PhytoSee Online 8.0.3 (09.04.2024)","Phytoplankton",NA,"362862,484252","5801820,18745","0,9421",NA,NA,"DELW_DEBB80001585119"
"2383","80001585119","Templiner See bei Potsdam",NA,"2781","2014","Teilbewertung Diatomeen, vorläufig/FGW - Ergebnis ohne Salzbelastung & See - vorläufige Bewertung","See, FGW; Bewertung der Messstelle (1 bis 5 möglich), bei Wert='999' ist das Ergebnis ungesichert; Seen - TI-Anteil, RAQ-Arten und TI-Anzahl wird berücksichtigt","PHYLIB 5.3","Diatomeen",NA,"362774","5802625","3",NA,NA,"DELW_DEBB80001585119"
"2384","80001585119","Templiner See bei Potsdam",NA,"2786","2023","Diatomeentyp","Diatomeentyp des Wasserköpers verwendet in der Bewertung der Messstelle (siehe Tabelle WAGUET_OWNER_SCHLUESSEL_WERT_TEXT)","PHYLIB 5.3","Makrophyten",NA,"366360","5804440","DS 12",NA,NA,"DELW_DEBB80001585119"
"2385","80001585119","Templiner See bei Potsdam",NA,"2788","2014","TIL_Nord","See; berechneter Trophie-Index Nord","PHYLIB 5.3","Diatomeen",NA,"367324","5806098","4,01",NA,NA,"DELW_DEBB80001585119"
"2386","80001585119","Templiner See bei Potsdam",NA,"S_0303","2004","Chl_MW","Jahresmittelwert Chl-a in µg/l","nicht bekannt","Chemie (See und FG)",NA,NA,NA,"128,15",NA,NA,"DELW_DEBB80001585119"
"2387","80001585119","Templiner See bei Potsdam",NA,"2781","2023","Diatomeentyp","Diatomeentyp des Wasserköpers verwendet in der Bewertung der Messstelle (siehe Tabelle WAGUET_OWNER_SCHLUESSEL_WERT_TEXT)","PHYLIB 5.3","Makrophyten",NA,"362774","5802625","DS 12",NA,NA,"DELW_DEBB80001585119"
"2388","80001585119","Templiner See bei Potsdam",NA,"80001585119_HM","2017","TP_Saison",NA,"LAWA-TI Gewässerbewertung stehender Gewässer","Chemie (See und FG)",NA,"362862,484252","5801820,18745","182,83",NA,NA,"DELW_DEBB80001585119"
"2389","80001585119","Templiner See bei Potsdam",NA,"80001585119_HM","2009","TP_Frühjahr",NA,"LAWA-TI Gewässerbewertung stehender Gewässer","Chemie (See und FG)",NA,"362862,484252","5801820,18745","170",NA,NA,"DELW_DEBB80001585119"
"2390","80001585119","Templiner See bei Potsdam",NA,"2785","2014","WRRL-Fließgewässertyp","WRRL-Fließgewässertyp und -Seetyp verwendet in der Bewertung der Messstelle (siehe Tabelle WAGUET_OWNER_SCHLUESSEL_WERT_TEXT)","PHYLIB 5.3","Diatomeen",NA,"365810","5803844","12",NA,NA,"DELW_DEBB80001585119"
"2391","80001585119","Templiner See bei Potsdam",NA,"2788","2017","MIB","Makrophytenindex Brandenburg","MIB 2004","Makrophyten",NA,"367324","5806098","3,1",NA,NA,"DELW_DEBB80001585119"
"2392","80001585119","Templiner See bei Potsdam",NA,"80001585119_HM","2023","MST Chloro-Bewertung","Bewertung Chloro für Messstelle und Jahr","PhytoSee Online 8.0.3 (09.04.2024)","Phytoplankton",NA,"362862,484252","5801820,18745","3,04",NA,NA,"DELW_DEBB80001585119"
"2393","80001585119","Templiner See bei Potsdam",NA,"S_0303","2006","Sichttiefe_Jahesmittel","Sichttiefe_Jahesmittel in m","nicht bekannt","Chemie (See und FG)",NA,NA,NA,"0,7333",NA,NA,"DELW_DEBB80001585119"
"2394","80001585119","Templiner See bei Potsdam",NA,"2783","2023","Teilbewertung Makrophyten","Bewertung der Messstelle (1 bis 5 möglich), bei leeren Feld ist das Ergebnis ungesichert","PHYLIB 5.3","Makrophyten",NA,"365183","5802604","5",NA,NA,"DELW_DEBB80001585119"
"2395","80001585119","Templiner See bei Potsdam",NA,"2788","2014","M_TILNord / Trophieindex (umger.)","See; Modul Trophie-Index (Wert zwischen 0 und 1)","PHYLIB 5.3","Diatomeen",NA,"367324","5806098","0,394",NA,NA,"DELW_DEBB80001585119"
"2396","80001585119","Templiner See bei Potsdam",NA,"2788","2014","Makrophytentyp","Makrophytentyp des Wasserköpers verwendet in der Bewertung der Messstelle (siehe Tabelle WAGUET_OWNER_SCHLUESSEL_WERT_TEXT)","PHYLIB 5.3","Diatomeen",NA,"367324","5806098","TKp - 12",NA,NA,"DELW_DEBB80001585119"
"2397","80001585119","Templiner See bei Potsdam",NA,"2786","2014","aerophileArten%","See; Fließgew, sauerstoffliebende Arten in Prozent nach Schaumburg","PHYLIB 5.3","Diatomeen",NA,"366360","5804440","0",NA,NA,"DELW_DEBB80001585119"
"2398","80001585119","Templiner See bei Potsdam",NA,"2783","2023","Gesamthäufigkeit (prozent) D","Gesamthäufigkeit [%] D","PHYLIB 5.3","Makrophyten",NA,"365183","5802604","0",NA,NA,"DELW_DEBB80001585119"
"2399","80001585119","Templiner See bei Potsdam",NA,"2786","2023","Bew. Makrophyten (dezimal)","Bew. Makrophyten (dezimal)","PHYLIB 5.3","Makrophyten",NA,"366360","5804440","4,19",NA,NA,"DELW_DEBB80001585119"
"2400","80001585119","Templiner See bei Potsdam",NA,"80001585119_HM","2014","TNb_Sommer","Stickstoffkonz. im Sommer","LAWA-TI Gewässerbewertung stehender Gewässer","Chemie (See und FG)",NA,"362862,484252","5801820,18745","2,67",NA,NA,"DELW_DEBB80001585119"
"2401","80001585119","Templiner See bei Potsdam",NA,"2785","2017","MIB","Makrophytenindex Brandenburg","nicht bekannt","Makrophyten",NA,"365810","5803844","2,98",NA,NA,"DELW_DEBB80001585119"
"2402","80001585119","Templiner See bei Potsdam",NA,"80001585119_HM","2014","MST PTSI H/G","H/G PTSI vom Typ","PhytoSee 7.0 (15.12.2017)","Phytoplankton",NA,"362862,484252","5801820,18745","3",NA,NA,"DELW_DEBB80001585119"
"2403","80001585119","Templiner See bei Potsdam",NA,"S_0303","1994","Chl_MW","Jahresmittelwert Chl-a in µg/l","nicht bekannt","Chemie (See und FG)",NA,NA,NA,"45,8",NA,NA,"DELW_DEBB80001585119"
"2404","80001585119","Templiner See bei Potsdam",NA,"80001585119_HM","2023","MST Beprobung konform?","Beprobung methodenkonform oder nicht? für Messstelle und Jahr","PhytoSee Online 8.0.3 (09.04.2024)","Phytoplankton",NA,"362862,484252","5801820,18745","Phyto-Beprobung ok,incl. Märzprobe",NA,NA,"DELW_DEBB80001585119"
"2405","80001585119","Templiner See bei Potsdam",NA,"2787","2009","Teilbewertung Diatomeen, vorläufig/FGW - Ergebnis ohne Salzbelastung & See - vorläufige Bewertung","See, FGW; Bewertung der Messstelle (1 bis 5 möglich), bei Wert='999' ist das Ergebnis ungesichert; Seen - TI-Anteil, RAQ-Arten und TI-Anzahl wird berücksichtigt","PHYLIB 4.1","Diatomeen",NA,"365747","5804984","3",NA,NA,"DELW_DEBB80001585119"
"2406","80001585119","Templiner See bei Potsdam",NA,"80001585119_HM","2020","Bewertung Phytoplankton","Bi Phytoplankton ( nach neuer (2009) See-Typzuweisung und Phytosee 4) und Phytofliess","PhytoSee 7.1 (2020)","Phytoplankton",NA,"362862,484252","5801820,18745","2",NA,NA,"DELW_DEBB80001585119"
"2407","80001585119","Templiner See bei Potsdam",NA,"2784","2023","Makrophytenverödung","Makrophytenverödung","PHYLIB 5.3","Makrophyten",NA,"365190","5803780","false",NA,NA,"DELW_DEBB80001585119"
"2408","80001585119","Templiner See bei Potsdam",NA,"2785","2023","Bew. Makrophyten (dezimal)","Bew. Makrophyten (dezimal)","PHYLIB 5.3","Makrophyten",NA,"365810","5803844","3,91",NA,NA,"DELW_DEBB80001585119"
"2409","80001585119","Templiner See bei Potsdam",NA,"80001585119_HM","2020","MST PSI Phyto-See-Index","PSI als Zahl für Messstelle und Jahr","PhytoSee 7.1 (2020)","Phytoplankton",NA,"362862,484252","5801820,18745","2,04",NA,NA,"DELW_DEBB80001585119"
"2410","80001585119","Templiner See bei Potsdam",NA,"80001585119_HM","2017","MST PTSI_Bew","PTSI-Bewertung für Messstelle und Jahr","PhytoSee 7.0 (15.12.2017)","Phytoplankton",NA,"362862,484252","5801820,18745","3,4",NA,NA,"DELW_DEBB80001585119"
"2411","80001585119","Templiner See bei Potsdam",NA,"80001585119_HM","2014","Bewertung Phytoplankton","Bi Phytoplankton ( nach neuer (2009) See-Typzuweisung und Phytosee 4) und Phytofliess","PhytoSee 7.0 (15.12.2017)","Phytoplankton",NA,"362862,484252","5801820,18745","2",NA,NA,"DELW_DEBB80001585119"
"2412","80001585119","Templiner See bei Potsdam",NA,"2783","2014","M_TILNord / Trophieindex (umger.)","See; Modul Trophie-Index (Wert zwischen 0 und 1)","PHYLIB 5.3","Diatomeen",NA,"365183","5802604","0,702",NA,NA,"DELW_DEBB80001585119"
"2413","80001585119","Templiner See bei Potsdam",NA,"S_0303","1998","Chl_MW","Jahresmittelwert Chl-a in µg/l","nicht bekannt","Chemie (See und FG)",NA,NA,NA,"53,33",NA,NA,"DELW_DEBB80001585119"
"2414","80001585119","Templiner See bei Potsdam",NA,"2785","2023","Zustandsklasse","Zustands-/Potentialklasse","PHYLIB 5.3","Makrophyten",NA,"365810","5803844","4",NA,NA,"DELW_DEBB80001585119"
"2415","80001585119","Templiner See bei Potsdam",NA,"2784","2023","Zustandsklasse","Zustands-/Potentialklasse","PHYLIB 5.3","Makrophyten",NA,"365190","5803780","5",NA,NA,"DELW_DEBB80001585119"
"2416","80001585119","Templiner See bei Potsdam",NA,"80001585119_HM","2020","MST N_Tage",NA,"PhytoSee 7.1 (2020)","Phytoplankton",NA,"362862,484252","5801820,18745","6",NA,NA,"DELW_DEBB80001585119"
"2417","80001585119","Templiner See bei Potsdam",NA,"80001585119_HM","2023","MST IST_PTSI_WERT","Phytoplankton-Taxa-Seen-Index Ist-Wert im Jahresmittel für die Messstelle","PhytoSee Online 8.0.3 (09.04.2024)","Phytoplankton",NA,"362862,484252","5801820,18745","3,44",NA,NA,"DELW_DEBB80001585119"
"2418","80001585119","Templiner See bei Potsdam",NA,"80001585119_HM","2020","MST Bac_Crypto_S_Bew","Bewertung Bac_Crypto für Messstelle und Jahr","PhytoSee 7.1 (2020)","Phytoplankton",NA,"362862,484252","5801820,18745","2,04",NA,NA,"DELW_DEBB80001585119"
"2419","80001585119","Templiner See bei Potsdam",NA,"80001585119_HM","2020","MST Crypto_Cyan_S_Bew","Bewertung Crypto_Cyan für Messstelle und Jahr","PhytoSee 7.1 (2020)","Phytoplankton",NA,"362862,484252","5801820,18745","0,5845",NA,NA,"DELW_DEBB80001585119"
"2420","80001585119","Templiner See bei Potsdam",NA,"2781","2014","Diatomeentyp","Diatomeentyp des Wasserköpers verwendet in der Bewertung der Messstelle (siehe Tabelle WAGUET_OWNER_SCHLUESSEL_WERT_TEXT)","PHYLIB 5.3","Diatomeen",NA,"362774","5802625","DS 12",NA,NA,"DELW_DEBB80001585119"
"2421","80001585119","Templiner See bei Potsdam",NA,"80001585119_HM","2020","MST Maximum Chla µg/l",NA,"PhytoSee 7.1 (2020)","Phytoplankton",NA,"362862,484252","5801820,18745","46,6",NA,NA,"DELW_DEBB80001585119"
"2422","80001585119","Templiner See bei Potsdam",NA,"80001585119_HM","2023","MST Algenklassen_Metrik","Bewertung anhand des Mittelwertergebnisses aller Einzel-Klassenmetriks je Seentyp unter der Regel: Wenn Bewertungswert <0,5 dann gleich Wert 0,5 oder wenn Bewertungswert >5,5 dann gleich Wert 5,5","PhytoSee Online 8.0.3 (09.04.2024)","Phytoplankton",NA,"362862,484252","5801820,18745","1,45",NA,NA,"DELW_DEBB80001585119"
"2423","80001585119","Templiner See bei Potsdam",NA,"2785","2023","Diatomeentyp","Diatomeentyp des Wasserköpers verwendet in der Bewertung der Messstelle (siehe Tabelle WAGUET_OWNER_SCHLUESSEL_WERT_TEXT)","PHYLIB 5.3","Makrophyten",NA,"365810","5803844","DS 12",NA,NA,"DELW_DEBB80001585119"
"2424","80001585119","Templiner See bei Potsdam",NA,"2788","2014","WRRL-Fließgewässertyp","WRRL-Fließgewässertyp und -Seetyp verwendet in der Bewertung der Messstelle (siehe Tabelle WAGUET_OWNER_SCHLUESSEL_WERT_TEXT)","PHYLIB 5.3","Diatomeen",NA,"367324","5806098","12",NA,NA,"DELW_DEBB80001585119"
"2425","80001585119","Templiner See bei Potsdam",NA,"80001585119_HM","2014","ST_Saison",NA,"LAWA-TI Gewässerbewertung stehender Gewässer","Chemie (See und FG)",NA,"362862,484252","5801820,18745","1,77",NA,NA,"DELW_DEBB80001585119"
"2426","80001585119","Templiner See bei Potsdam",NA,"80001585119_HM","2006","Chl_Saison_Anzahl",NA,"LAWA-TI Gewässerbewertung stehender Gewässer","Chemie (See und FG)",NA,"362862,484252","5801820,18745","10",NA,NA,"DELW_DEBB80001585119"
"2427","80001585119","Templiner See bei Potsdam",NA,"2786","2014","Diatomeentyp","Diatomeentyp des Wasserköpers verwendet in der Bewertung der Messstelle (siehe Tabelle WAGUET_OWNER_SCHLUESSEL_WERT_TEXT)","PHYLIB 5.3","Diatomeen",NA,"366360","5804440","DS 12",NA,NA,"DELW_DEBB80001585119"
"2428","80001585119","Templiner See bei Potsdam",NA,"2782","2017","MIB","Makrophytenindex Brandenburg","nicht bekannt","Makrophyten",NA,"363992","5802773","3,12",NA,NA,"DELW_DEBB80001585119"
"2429","80001585119","Templiner See bei Potsdam",NA,"2782","2023","Vegetationsgrenze","Vegetationsgrenze","PHYLIB 5.3","Makrophyten",NA,"363992","5802773","1,2",NA,NA,"DELW_DEBB80001585119"
"2430","80001585119","Templiner See bei Potsdam",NA,"80001585119_HM","2020","MST G_Biomasse",NA,"PhytoSee 7.1 (2020)","Phytoplankton",NA,"362862,484252","5801820,18745","4",NA,NA,"DELW_DEBB80001585119"
"2431","80001585119","Templiner See bei Potsdam",NA,"80001585119_HM","2023","MST N_Indikatortaxa","mittlere Anzahl nutzbarer Indikatortaxa","PhytoSee Online 8.0.3 (09.04.2024)","Phytoplankton",NA,"362862,484252","5801820,18745","9",NA,NA,"DELW_DEBB80001585119"
"2432","80001585119","Templiner See bei Potsdam",NA,"80001585119_HM","2023","MST Crypto_Cyan_S_Bew","Bewertung Crypto_Cyan für Messstelle und Jahr","PhytoSee Online 8.0.3 (09.04.2024)","Phytoplankton",NA,"362862,484252","5801820,18745","0,4062",NA,NA,"DELW_DEBB80001585119"
"2433","80001585119","Templiner See bei Potsdam",NA,"2788","2014","Teilbewertung Diatomeen/Zustands-/Potentialklasse FGW und Seen","FGW, See; Bewertung der Messstelle (1 bis 5 möglich), bei Wert='999' ist das Ergebnis ungesichert; (bei FGW-Halobienindex und Versauerung wird berücksichtigt)","PHYLIB 5.3","Diatomeen",NA,"367324","5806098","4",NA,NA,"DELW_DEBB80001585119"
"2434","80001585119","Templiner See bei Potsdam",NA,"80001585119_HM","2009","Bewertung Phytoplankton","Bi Phytoplankton ( nach neuer (2009) See-Typzuweisung und Phytosee 4) und Phytofliess","PhytoSee 5.0 (2013)","Phytoplankton",NA,"362862,484252","5801820,18745","3",NA,NA,"DELW_DEBB80001585119"
"2435","80001585119","Templiner See bei Potsdam",NA,"2784","2023","Bewertung (dezimal)","Bewertung (dezimal)","PHYLIB 5.3","Makrophyten",NA,"365190","5803780","4,51",NA,NA,"DELW_DEBB80001585119"
"2436","80001585119","Templiner See bei Potsdam",NA,"2786","2023","Makrophytenverödung","Makrophytenverödung","PHYLIB 5.3","Makrophyten",NA,"366360","5804440","false",NA,NA,"DELW_DEBB80001585119"
"2437","80001585119","Templiner See bei Potsdam",NA,"80001585119_HM","2014","PhytoSee MST Expert_MST-PSI","Expertenurteil für Messstelle und Jahr","PhytoSee 7.0 (15.12.2017)","Phytoplankton",NA,"362862,484252","5801820,18745","PSI MST gültig",NA,NA,"DELW_DEBB80001585119"
"2438","80001585119","Templiner See bei Potsdam",NA,"2787","2023","Makrophytentyp","Makrophytentyp des Wasserköpers verwendet in der Bewertung der Messstelle (siehe Tabelle WAGUET_OWNER_SCHLUESSEL_WERT_TEXT)","PHYLIB 5.3","Makrophyten",NA,"365747","5804984","TKp - 12",NA,NA,"DELW_DEBB80001585119"
"2439","80001585119","Templiner See bei Potsdam",NA,"2784","2023","WRRL-Fließgewässertyp","WRRL-Fließgewässertyp und -Seetyp verwendet in der Bewertung der Messstelle (siehe Tabelle WAGUET_OWNER_SCHLUESSEL_WERT_TEXT)","PHYLIB 5.3","Makrophyten",NA,"365190","5803780","12",NA,NA,"DELW_DEBB80001585119"
"2440","80001585119","Templiner See bei Potsdam",NA,"2787","2009","Teilbewertung Diatomeen/Zustands-/Potentialklasse FGW und Seen","FGW, See; Bewertung der Messstelle (1 bis 5 möglich), bei Wert='999' ist das Ergebnis ungesichert; (bei FGW-Halobienindex und Versauerung wird berücksichtigt)","PHYLIB 4.1","Diatomeen",NA,"365747","5804984","3",NA,NA,"DELW_DEBB80001585119"
"2441","80001585119","Templiner See bei Potsdam",NA,"2783","2023","Makrophytenverödung","Makrophytenverödung","PHYLIB 5.3","Makrophyten",NA,"365183","5802604","false",NA,NA,"DELW_DEBB80001585119"
"2442","80001585119","Templiner See bei Potsdam",NA,"80001585119_HM","2017","MST Biomasse_Metrik","Metrik Biomasse  für Messstelle und Jahr","PhytoSee 7.0 (15.12.2017)","Phytoplankton",NA,"362862,484252","5801820,18745","1,47",NA,NA,"DELW_DEBB80001585119"
"2443","80001585119","Templiner See bei Potsdam",NA,"80001585119_HM","2014","MST PTSI_Bew","PTSI-Bewertung für Messstelle und Jahr","PhytoSee 7.0 (15.12.2017)","Phytoplankton",NA,"362862,484252","5801820,18745","2,7",NA,NA,"DELW_DEBB80001585119"
"2444","80001585119","Templiner See bei Potsdam",NA,"80001585119_HM","2020","MST PTSI H/G","H/G PTSI vom Typ","PhytoSee 7.1 (2020)","Phytoplankton",NA,"362862,484252","5801820,18745","3",NA,NA,"DELW_DEBB80001585119"
"2445","80001585119","Templiner See bei Potsdam",NA,"2785","2014","Diatomeentyp","Diatomeentyp des Wasserköpers verwendet in der Bewertung der Messstelle (siehe Tabelle WAGUET_OWNER_SCHLUESSEL_WERT_TEXT)","PHYLIB 5.3","Diatomeen",NA,"365810","5803844","DS 12",NA,NA,"DELW_DEBB80001585119"
"2446","80001585119","Templiner See bei Potsdam",NA,"2788","2023","Vegetationsgrenze","Vegetationsgrenze","PHYLIB 5.3","Makrophyten",NA,"367324","5806098","2,1",NA,NA,"DELW_DEBB80001585119"
"2447","80001585119","Templiner See bei Potsdam",NA,"2786","2023","Bewertung (dezimal)","Bewertung (dezimal)","PHYLIB 5.3","Makrophyten",NA,"366360","5804440","4,19",NA,NA,"DELW_DEBB80001585119"
"2448","80001585119","Templiner See bei Potsdam",NA,"2783","2014","Makrophytentyp","Makrophytentyp des Wasserköpers verwendet in der Bewertung der Messstelle (siehe Tabelle WAGUET_OWNER_SCHLUESSEL_WERT_TEXT)","PHYLIB 5.3","Diatomeen",NA,"365183","5802604","TKp - 12",NA,NA,"DELW_DEBB80001585119"
"2449","80001585119","Templiner See bei Potsdam",NA,"2781","2014","Teilbewertung Diatomeen/Zustands-/Potentialklasse FGW und Seen","FGW, See; Bewertung der Messstelle (1 bis 5 möglich), bei Wert='999' ist das Ergebnis ungesichert; (bei FGW-Halobienindex und Versauerung wird berücksichtigt)","PHYLIB 5.3","Diatomeen",NA,"362774","5802625","3",NA,NA,"DELW_DEBB80001585119"
"2450","80001585119","Templiner See bei Potsdam",NA,"2786","2014","TIL_Nord","See; berechneter Trophie-Index Nord","PHYLIB 5.3","Diatomeen",NA,"366360","5804440","3,01",NA,NA,"DELW_DEBB80001585119"
"2451","80001585119","Templiner See bei Potsdam",NA,"80001585119_HM","2020","TP_Saison",NA,"LAWA-TI Gewässerbewertung stehender Gewässer","Chemie (See und FG)",NA,"362862,484252","5801820,18745","183",NA,NA,"DELW_DEBB80001585119"
"2452","80001585119","Templiner See bei Potsdam",NA,"2784","2023","Gesamthäufigkeit (prozent) D","Gesamthäufigkeit [%] D","PHYLIB 5.3","Makrophyten",NA,"365190","5803780","0",NA,NA,"DELW_DEBB80001585119"
"2453","80001585119","Templiner See bei Potsdam",NA,"2788","2023","RAQ gesichert","RAQ gesichert","PHYLIB 5.3","Makrophyten",NA,"367324","5806098","0",NA,NA,"DELW_DEBB80001585119"
"2454","80001585119","Templiner See bei Potsdam",NA,"80001585119_HM","2020","MST Biomasse_Metrik","Metrik Biomasse  für Messstelle und Jahr","PhytoSee 7.1 (2020)","Phytoplankton",NA,"362862,484252","5801820,18745","1,6",NA,NA,"DELW_DEBB80001585119"
"2455","80001585119","Templiner See bei Potsdam",NA,"80001585119_HM","2017","MST Diff PTSI-RefTrophie","Differenz zwischen PTSI und Referenztrophiefür Messstelle und Jahr","PhytoSee 7.0 (15.12.2017)","Phytoplankton",NA,"362862,484252","5801820,18745","1,45",NA,NA,"DELW_DEBB80001585119"
"2456","80001585119","Templiner See bei Potsdam",NA,"2783","2023","Makrophytentyp","Makrophytentyp des Wasserköpers verwendet in der Bewertung der Messstelle (siehe Tabelle WAGUET_OWNER_SCHLUESSEL_WERT_TEXT)","PHYLIB 5.3","Makrophyten",NA,"365183","5802604","TKp - 12",NA,NA,"DELW_DEBB80001585119"
"2457","80001585119","Templiner See bei Potsdam",NA,"2786","2023","Makrophytentyp","Makrophytentyp des Wasserköpers verwendet in der Bewertung der Messstelle (siehe Tabelle WAGUET_OWNER_SCHLUESSEL_WERT_TEXT)","PHYLIB 5.3","Makrophyten",NA,"366360","5804440","TKp - 12",NA,NA,"DELW_DEBB80001585119"
